binding_id,kind,translated_text,cn_annotations,review_scope,jp_utf8_sha256,en_utf8_sha256
pm:vm:photonmelodies11.rio.004:1617564412:00000456:00001,cvm,【夕呼】「总之，新年快乐」<01>,[],layout_only,9bc7bea78cae5a64465f83d74afd60a67ee2bfbb72161e83adc768c680fca65b,f4e678a436beabadcce1bdb1749383627cd98a94eb1e420163577830bb3d44a6
pm:vm:photonmelodies11.rio.004:1617564412:00000512:00002,cvm,【众人】「新年快乐！」<01>,[],layout_only,70294467413a2cc5a320eb39f911c36345d14ccb9f23c961055772dbcab253f5,987838b634e80907889fcb9362385fe6c2443246f0012b494e2343a4da0c85b8
pm:vm:photonmelodies11.rio.004:1617564412:00000788:00003,cvm,【夕呼】「白银夺回作战，辛苦了。<0A>鉴现在不知去向，已经让人去找她了——」<01>,[],layout_only,6c63000da7d7160c5023c986f14da2b9fd0afa011adb9e44215947c268df1308,ac6afa243dc77f5c8eb0bb014c51c86b1f23729d2121e9474808e104f3ea44b9
pm:vm:photonmelodies11.rio.004:1617564412:00000832:00004,cvm,…………那家伙，到底飞到哪里去了？<01>,[],layout_only,4b39985f39140b69c212e152d9cc957e7963b183780ca8c11db2a31bf165271e,ddd6bd49b9f7a1e9fa3b92e2cdb72633d1184d8408cf08c6b3b657229c073eb7
pm:vm:photonmelodies11.rio.004:1617564412:00001064:00005,cvm,【夕呼】「——总之，先公布积分吧」<01>,[],layout_only,98120420e2a7bb56e32f1504b261f71a4ab490d9100bcf8ef844d1979dd890d2,a9646ac64a75845d6febc45987ece264418ad6686da15312a09990aa65cea68e
pm:vm:photonmelodies11.rio.004:1617564412:00001120:00006,cvm,【众人】「拜托了！」<01>,[],layout_only,b850ac4a79baeb9eee1fd5a0a9c7b46dafe419b93bd8e767b30f01c0dc99ca3b,d86efd299c36c328a4401e59e83c6f6f56fb53ad825b4e765fc6589180c779e2
pm:vm:photonmelodies11.rio.004:1617564412:00001164:00007,cvm,【武】「…………公布积分？」<01>,[],layout_only,c64a22795cbc2fa671c2bbe987140caa25543a76ec4e3e5a528aa486bb4ce728,3484cd2705ff6df87041de3d8596c288476b57b275a2e66fba2fd5d4ed2a1a43
pm:vm:photonmelodies11.rio.004:1617564412:00001532:00008,cvm,【霞】「那，那个…………其实…………」<01>,[],layout_only,2301a911152edb7ee61932d87d602daaf72be79eb9e2fc02e958a2522d8deae1,5d54968275d66f62356b693f0f28e64f5f58ea21463a0bcdd0bdf41e9658702e
pm:vm:photonmelodies11.rio.004:1617564412:00001892:00009,cvm,【武】「什，什么～～～～！！」<01>,[],layout_only,ce308f7d8baa62f5d6dd7467f46e25defea8518968972e735abb918f952fc7a7,d2c3721d0a3184ff00cd3548444e440da016176aa7094f006b58ba647941cbf2
pm:vm:photonmelodies11.rio.004:1617564412:00002300:00010,cvm,【武】「新，新，新年初欢的权利是…………」<01>,[],layout_only,249b99bbdc82160bcae6cc0892f12d89fd685c6dd1ca57deed93c99c2c3bf7ab,eb6c09fc2e93aff832254dea76ff67bbe607e84cc71a75f2620f97b60cb5bc08
