binding_id,kind,translated_text,cn_annotations,review_scope,jp_utf8_sha256,en_utf8_sha256
pm:vm:photonmelodies11.rio.004:1259067424:00000392:00001,cvm,——！！<01>,[],layout_only,448dca547a9ee62d661702891a57529315fc18ab2251fb870692d26beb4bed2e,bd759f274f54e8fcedea585e512dad49d07ed305cbaa68a026bbeebbc724a564
pm:vm:photonmelodies11.rio.004:1259067424:00000436:00002,cvm,…………<01>,[],layout_only,a8c0841fada26437e06edf4cc99a2f89302a31715e6fffabf09bae04dbbc9a80,8b9838ce3d87979c99406185b29994e51c8853c86ecd9f0c3a80843c34808661
pm:vm:photonmelodies11.rio.004:1259067424:00000480:00003,cvm,……………………<01>,[],layout_only,efa30788584cfea7ade60ccc37d7fc6cda943e64935eb133252c341159e58e05,0b3d7aae4004dc9b91522cf9245f879b48b6a3b3d3c28ecbba043ba8207a6df9
pm:vm:photonmelodies11.rio.004:1259067424:00000524:00004,cvm,【武】「啊…………咦？」<01>,[],layout_only,cb7844a56eeb1da6385cbf886365cd1e5b51df0124b2b07acddc40091f54f1fb,683d3678b64db5160fb00f854dbdb6094711cedf5b99b3a49168566b0774f1dd
pm:vm:photonmelodies11.rio.004:1259067424:00000756:00005,cvm,【月咏】「辛苦您了」<01>,[],layout_only,e6f1abbe1ebf57e3ca1766ace156c799e3a574d64107adf3d5c2e9761a1703b6,2dfcdb503b09c028e4a1b10300fd882bf4b4b9a158c731d59408257cb71166c9
pm:vm:photonmelodies11.rio.004:1259067424:00000800:00006,cvm,【武】「……………………」<01>,[],layout_only,770975bc8d76964cd0683d1a3ba2ec947971272f34819d29aa5c66d3964a88d7,6a17c608647a040376434d02fd50f1e4124a141fe417bdc98ba4d3f27bdee35c
pm:vm:photonmelodies11.rio.004:1259067424:00001032:00007,cvm,【月咏】「武先生？」<01>,[],layout_only,c257ae97f944628fe78c7b079916788db61aa8c7f444c972c9fedf4ddf6776c9,5ceba34b06e2d89377d46b5f2427f5f86d54e5e4ec70d6f92c78c63414ecea54
pm:vm:photonmelodies11.rio.004:1259067424:00001076:00008,cvm,【武】「那个………………………………」<01>,[],layout_only,7ec85aae7c7a0e6b65a2ec8de9a1eee3811fbffcddf5b914417f210a224297c9,5f680f9b737f406a2dab90a25cede2f3abf5c803bf6d2cfadd3802c8e485838b
pm:vm:photonmelodies11.rio.004:1259067424:00001308:00009,cvm,【月咏】「…………您最好暂且先在那里平复一下心绪」<01>,[],layout_only,184cfd4842b13bc1561ffa8c4ea0bf470cf509dd2630bef71a1eac8f1c7a630f,27f2d5234fe21649eaf753acb5d1603ee77f04eb56c0dae063b9a838554d61f0
pm:vm:photonmelodies11.rio.004:1259067424:00001672:00010,cvm,这是…………怎么回事？<01>,[],layout_only,09a0bec069fd027c8a892e7a92abfcdda4a0aba605e56b5cfe59d121f3038bed,deb52c29ddc88de21b0e3498360b0329369fbd12bb6eda20e574b9fbf51e6ce2
pm:vm:photonmelodies11.rio.004:1259067424:00001716:00011,cvm,难道刚才发生的一切全都是梦？<01>,[],layout_only,ade3c0f4e0524eddc1a03ca2b607488c01656757c4bf17a93298a3ae0e33c3fa,08887149a6adbb8bce913e1e41a7ba519216e1a392a5be1d65cdd1a5837a44f3
pm:vm:photonmelodies11.rio.004:1259067424:00001760:00012,cvm,不，不是梦吗…………可是…………咦？<01>,[],layout_only,542b145f4b15130491ef1649d5516310b935e48999d7a8b2f3a5e1463bd2a9f9,5e00107251c83b66aac8a4e4a844fbde42bf039fe12e44aeb5b5e87b2c44a90d
pm:vm:photonmelodies11.rio.004:1259067424:00001832:00013,cvm,【武】「是从哪里开始的…………？」<01>,[],layout_only,63f4cdda81b20f909eeba4060f21e2c58409d5cb8b09e90ac2cb808b46f5646b,54bfdedcc1b5cdd96a4368f7f804aec99d09322f1c3ab2bbf611fcbc1044abc4
pm:vm:photonmelodies11.rio.004:1259067424:00002084:00014,cvm,【真耶】「既然不知道武先生究竟看见了什么，<0A>我也无从回答」<01>,[],layout_only,7253fcab5cc1ea2cc111889372c4a828b3740ad113847fa7e4135c223855b9ed,2656ccd72885358c4aa6fa1c35e367fdeef70ad2ed6502c6bebee9e79b255da7
pm:vm:photonmelodies11.rio.004:1259067424:00002128:00015,cvm,【武】「那那那个！！现、现在…………是什么时候？」<01>,[],layout_only,3b1665aafa8cd2e97e2738ebb297bce33972beecf599f8f2088b3dd5d9fd875d,80f84e7b771d9799913d4a6e288ec3b6ea8357316420a14c51a51868bfe9cf82
pm:vm:photonmelodies11.rio.004:1259067424:00002184:00016,cvm,【真耶】「从武先生在那里坐下算起…………<0A>我想想，还不到30分钟」<01>,[],layout_only,0ec018f82c4e4e0820f0e177a35e5ed737f4833fe2166cc2ad40fef28afa639e,c4af12265b723b4119fe74e2437c9538389f88c6f124f461cf08c42d13fe7724
pm:vm:photonmelodies11.rio.004:1259067424:00002228:00017,cvm,【武】「三、三十分钟…………？」<01>,[],layout_only,68556d7e126ead9203844abef7d43ca843211a3e46b4551f247c89eb8d77ce56,fe6317fd214146d47954b7a599dffdc2305506d9b6bb8b885890764f8946292e
pm:vm:photonmelodies11.rio.004:1259067424:00002480:00018,cvm,【真耶】「是的」<01>,[],layout_only,c6698cbf1ea931dabaf46baa7770a1669c5197a692ee5a4cf82dc9dd3ce773f5,3f063bf2a1895cc3336fd82094c40d7c999f4637f2abbf98645806e1f6f9738b
pm:vm:photonmelodies11.rio.004:1259067424:00002524:00019,cvm,【武】「……………………『啪嗒一按』，那段呢？」<01>,[],layout_only,e26de83fd2b54dbda4b68634da02eb40380e8b80ac8d0f3a63f99c6fd02bfc8b,9b808d9cfa8cd4a57db693ec1eb09146f3076d5fdbe6f3990757e93103c8cf2f
pm:vm:photonmelodies11.rio.004:1259067424:00002776:00020,cvm,【真耶】「…………什么？」<01>,[],layout_only,7a7f06fb7b4b8b29d77948e621cd03c120eef5482d1b913551883845256abdf4,4f065193112775ba6b3dbde936c6029ee603077dcd95f617c4f4f219e934e5f5
pm:vm:photonmelodies11.rio.004:1259067424:00002820:00021,cvm,【武】「爆炸呢？本周的惊奇大机关呢？」<01>,[],layout_only,2a018cb0c9ebcc676aefee6294c4c1c029d36296c3cd4759124ecfade2138405,35b7c16a82e27fb7575c6900f728fca0da5d69bb3c490b161d077c9a1bc2613e
pm:vm:photonmelodies11.rio.004:1259067424:00003072:00022,cvm,【真耶】「我不太明白您在说什么，<0A>但那应该是发生在已经构造完成的世界里的事吧」<01>,[],layout_only,8cc4afbd8762012a05e6b13c181f5f1b86e163ab220bdd5d7e441fb9d9ca871e,95a5ea0b72e97b113b40cb3d17923a6813331ec9b581b1890dc947544646990e
pm:vm:photonmelodies11.rio.004:1259067424:00003116:00023,cvm,……………………真的假的？<01>,[],layout_only,12780e03af3499ae3f7215f185248bb1be62b7420f2b105b5ae154b6cfae4c71,18e9b934714038ec4ae98a3af09d2b9e9792e9d6aa9bd5e91e66eb6dc1e33095
pm:vm:photonmelodies11.rio.004:1259067424:00003160:00024,cvm,可那明明…………就发生在打开开关后的瞬间…………<01>,[],layout_only,a7799b72a7bdde3817f14ab9dd70f7eee6dd3d9dbb507f3274aae83dd1d8a069,108cda9330330a11a74c6940f0d81f811c81470953bacd25a240deff4ee830b9
pm:vm:photonmelodies11.rio.004:1259067424:00003204:00025,cvm,难道就在那一瞬间…………我看到的就已经是，<0A>机器根据我脑中记忆创造出来的影像了吗？<01>,[],layout_only,a877b3b0d2dfa4b8b0e40a40223a5ed0c2bd516fd88d46ea8783146f9177c471,9ef487746871216013539d492e5b818a5e54266c96d7b65e91e2d690822b102e
pm:vm:photonmelodies11.rio.004:1259067424:00003248:00026,cvm,不，说是“观看”根本就不准确。<01>,[],layout_only,d757808e89cf732f8a741a42c885e663fd4dce7e08519fe091fb4c06db541558,653c2889f4954a586df38bfa5b3bcf42f8882210564baca00f7f2b2a55929932
pm:vm:photonmelodies11.rio.004:1259067424:00003488:00027,cvm,我确实生活在那个世界里，过着普通的日子啊？<01>,[],layout_only,6794377e170acac5ab04bc3da188c6beede63aa3b8accdfe2158406813d733b3,5bb877c7b2647efe333b1df5cd428fc19e8aac4e1a9636917fb2800b4105c801
pm:vm:photonmelodies11.rio.004:1259067424:00003532:00028,cvm,我会呼吸，也会思考，会笑、会生气…………<0A>对了，还能感觉到炎热和寒冷！<01>,[],layout_only,b86f64a73a50bb06a0ea2ff9a445bee2f4c8b2b0f26aaad6c9650ca1163836d7,5f43782d2553e9a06d442b9b5e110d85f15c6b25ab18766c175b78d5c4aedccc
pm:vm:photonmelodies11.rio.004:1259067424:00003576:00029,cvm,那一切…………全都是…………造出来的？<01>,[],layout_only,583d031eee3dd2501fa69a816675ef694177d2d93298a3bd41f848bfd950f295,b5df324b5e733e1f8c8ab9bdd61bba8e232f5ca3752b1e3a3fc71d674160d5d6
pm:vm:photonmelodies11.rio.004:1259067424:00003620:00030,cvm,不只是我。出现在那里的人，<0A>没有任何一个让人觉得不自然。<01>,[],layout_only,241ae26f5c18e4cbf0d7842d14cd9304225234049dd7ac7d0c09e51deac48c12,cf65b2226d5089368c0b2cba9527aa8c298f7937c2ecc6b3276be372cf8e2f63
pm:vm:photonmelodies11.rio.004:1259067424:00003664:00031,cvm,……………………<01>,[],layout_only,efa30788584cfea7ade60ccc37d7fc6cda943e64935eb133252c341159e58e05,0b3d7aae4004dc9b91522cf9245f879b48b6a3b3d3c28ecbba043ba8207a6df9
pm:vm:photonmelodies11.rio.004:1259067424:00003708:00032,cvm,可是，这么一想…………<0A>事态的发展好像确实有不少地方对我相当有利。<01>,[],layout_only,8cc5fcdda190724e77170bf33f18f088022cfbbcf05a78aa2341142197185d46,ac66014709aa95dc956a662f65456d413a5167cc77f72e4f3dd2224fa5c0b46e
pm:vm:photonmelodies11.rio.004:1259067424:00003752:00033,cvm,当然，也不是每件事都会如我所愿。<01>,[],layout_only,8c84fe098c50aca57e75ac214f4e7acd7aba31c6c18a22960e37820eac40b5a2,7aefabec66987588d3413762d3f9cc086db6dd39ea6290d80d8c1f13d45cb829
pm:vm:photonmelodies11.rio.004:1259067424:00003796:00034,cvm,可是，即使事情不会立刻如愿，<0A>整个走向似乎也从未陷入根本无可挽回的局面…………<01>,[],layout_only,095fb411bd38da0926b9a1c76a700819b95421f3a829896097ac02c871470564,47702680af61d8e00302bc3598893c598b2f64c77b0b99b0c7f82a3a1f1b6aa7
pm:vm:photonmelodies11.rio.004:1259067424:00003852:00035,cvm,【真耶】「那么，武先生…………您看到了怎样的影像？」<01>,[],layout_only,766aae5b542dbe9ec67fe1754e67b12c0e25c9f779d2604cc5ceecae3faef4ba,6384c68dbdcbc98919479ffd7818e86d335938147eb2ec5958e95b53c7135928
pm:vm:photonmelodies11.rio.004:1259067424:00003896:00036,cvm,【武】「…………咦？」<01>,[],layout_only,7638c2ca4d5d7a9e551fc21d7003fced312f974fec0b8fafadf4e0d477f938b2,a2515ecc76de6f227a6b597c406a361dbd8a5ab9c14860c3532a4572b2a07ebc
pm:vm:photonmelodies11.rio.004:1259067424:00003940:00037,cvm,怎样的影像…………？<01>,[],layout_only,189de17394887cb62a9934e43704fb7cd2d4f236c229245933f9be355be2b144,94fa8387e53551f3c902b2bcaf509f629a66882a0adfa133c1c3ea27fef7a774
pm:vm:photonmelodies11.rio.004:1259067424:00003996:00038,cvm,【真耶】「悠阳小姐出现了吗？」<01>,[],layout_only,56937dc27fc15146cd0ce3e95d20a7588a5f8c97fd71ac7ca269fbcdbee2085c,888d68761d8e968cb6f9b05d50f3a13e96b9ce5f09e3140defd6afd48312d075
pm:vm:photonmelodies11.rio.004:1259067424:00004368:00039,cvm,悠阳…………？<01>,[],layout_only,3f37c4c1f768c25b92c54590e7dcdd0c2e31cf2507c7e386eea0ea2d097b40bb,61d11c6d9cb7a274626d5cf17b0abf8d342865e08108c6245190b7ebf8497282
pm:vm:photonmelodies11.rio.004:1259067424:00004924:00040,cvm,【月咏】「冥夜小姐怎么样了？！」<01>,[],layout_only,9b42088d732e070d28e235f3ff6e0f921856fe0709de3201e9bf7553ddd66acf,dcd92ca696c085f36be628cecc924959b35deff52b32e8cfc9a833cf34ef495e
pm:vm:photonmelodies11.rio.004:1259067424:00004968:00041,cvm,…………冥夜？<01>,[],layout_only,d8b9661fafd8755fa990ca23674da8e060329a8bf9adf14cfa933d77c9b35206,0648a285bcf5e77a7da828856ad6e62e4f645e0b1299b4ea5f60a5e43b71e29f
pm:vm:photonmelodies11.rio.004:1259067424:00005220:00042,cvm,【真耶】「要讲究先来后到，别插嘴」<01>,[],layout_only,26b7c29ea6933f0262f20c892b2ee338966eb385f1493a1d477d3f892354baa4,6a3e05d26b7b1b12ffecd4cb4f0b7a017af3aaea018941a9e3779436d71e27e3
pm:vm:photonmelodies11.rio.004:1259067424:00005444:00043,cvm,【月咏】「有什么关系，<0A>先讲什么，让武先生自己决定不就好了」<01>,[],layout_only,99b160152736e3af6cb9a3d128d93eb5096f014b81c1ea5d1fadd2517201c0f8,c1c7382b5cd8142ee716517d2620344f0fe029155260c50fecf4a89b18ad2037
pm:vm:photonmelodies11.rio.004:1259067424:00005488:00044,cvm,究竟发生了什么…………<0A>我到底看见了什么………………………………<01>,[],layout_only,a0843b72c9e558013a4c4994856bdc48033d420f0c137ac18c8062b7707a3c1d,17ecbb35d5489165672559c09b1aa87d2f1e1ef42ee3c3b88a2900986cea3e01
pm:vm:photonmelodies11.rio.004:1259067424:00005532:00045,cvm,【武】「……………………那个」<01>,[],layout_only,26ba65284abeee95f61ec632094d4d1be9eabd9d73fbf3368250d5209d29e5e8,8c1b295cb22d034a3f7500d10f1fea0211a4b66ccb7e0566c0a3ae1ab63e92d5
pm:vm:photonmelodies11.rio.004:1259067424:00005924:00046,cvm,【月咏、真耶】「是！」<01>,[],layout_only,b2c1b4c67cb60af64c70b2d7f1ffe5102d028c17c57e4a5ac5156550a4a1915c,3380059ee3ad992271959b07482d65dc1de73057fd3267bbcd5d705fc30ba927
pm:vm:photonmelodies11.rio.004:1259067424:00006024:00047,cvm,【武】「…………我忘了」<01>,[],layout_only,8bd404f7bda13dc3cd96fe1451b57b42d3570f8d20bcca18524c659fdd5e43e3,532afdb8ea85e101807022e1f80a9452ec7e7fe8270f47aec27e1515e30bbc6d
pm:vm:photonmelodies11.rio.004:1259067424:00006416:00048,cvm,【月咏、真耶】「什么？」<01>,[],layout_only,fede4e0e5931b28da30e3abb94a63e51272cf11435320b2802df9e70f3b15f07,0e9a7ed96828750502770aa0a96b41c0ec6458c047be5b06ef92369fbf7abb5b
pm:vm:photonmelodies11.rio.004:1259067424:00006488:00049,cvm,【武】「前面的事我还隐约记得，那个，<0A>大概也能讲出个轮廓来…………」<01>,[],layout_only,c230e07f2b52d216a9070e02a7057999ef2d14a16cb739feed6f8c5434e35a89,521b7f2ba17d396d497655f04dc055d2b277265381135eb6290ac7aa80183801
pm:vm:photonmelodies11.rio.004:1259067424:00006872:00050,cvm,【月咏】「武先生，请先冷静下来」<01>,[],layout_only,e032240fdb9c330ad07d02dc626b7c7cb7b85c2331548742466906749014f5c8,ffb01dd2d448ede1c945e34ddfcb3aec7a92d8366a7114863549cddf453cf72c
pm:vm:photonmelodies11.rio.004:1259067424:00006916:00051,cvm,【武】「啊，好…………」<01>,[],layout_only,08ae5cccd27aeb106c98261e075a56763a513c7e729b6193a4539a58b9bee4e2,450e6103caec6bb46e0f28e875316ff66b1e78ef4592db4c5b4a8e6ba8269008
pm:vm:photonmelodies11.rio.004:1259067424:00006972:00052,cvm,【月咏】「只要把看到的内容按顺序<0A>慢慢回想一遍，您应该就能想起来」<01>,[],layout_only,23540f00a1626a725e6cc05e0a60c06c872dd595ed8659848e6a0fcd87ca2c84,52d4f19356cd3d46a4a9c6709e5168e3e280c5d6f4f130eb0acde8245c9416c3
pm:vm:photonmelodies11.rio.004:1259067424:00007016:00053,cvm,……………………<01>,[],layout_only,efa30788584cfea7ade60ccc37d7fc6cda943e64935eb133252c341159e58e05,0b3d7aae4004dc9b91522cf9245f879b48b6a3b3d3c28ecbba043ba8207a6df9
pm:vm:photonmelodies11.rio.004:1259067424:00007072:00054,cvm,【月咏】「能说多少都没关系，可以请您把它说出来吗？」<01>,[],layout_only,5338c0bbd7fdf7059bb0a9837ed687c3a859a37306c8bfba538eb30554d382d2,7cc9a9e097bb7703251f31790ed53c3f3368f64ccca8f73a19132ffef422789e
pm:vm:photonmelodies11.rio.004:1259067424:00007116:00055,cvm,【武】「好…………」<01>,[],layout_only,09a19c4c196aa275411e5a0bf1bdde67622ac4dc09f8347c909f9ee3a0503376,a21315735c9623421acd30514f03c3f61a3f3f2b426328d8072f9e6155bd27de
pm:vm:photonmelodies11.rio.004:1259067424:00007172:00056,cvm,【真耶】「这台装置还处在研究阶段，<0A>体验者提供的信息非常宝贵」<01>,[],layout_only,d31c4f65ef34c1813f2be50bbc3920a76382f13fc8c722e999edef88e7286c15,1cbc714fb338fdec4905c2f24beebe00b448532c6be07dbf752f6ca7c737ded4
pm:vm:photonmelodies11.rio.004:1259067424:00007216:00057,cvm,【武】「原来如此…………既然是这样…………<0A>我就努力试试看…………那个…………」<01>,[],layout_only,d62ec2f51aba117e61a1fe911b65b91a3f481136267b129059e28b6dd1afa324,f9a704e5b5dcd16bda1da4cda6a8c96f4716195e9c8b34091d362ffd805766f5
pm:vm:photonmelodies11.rio.004:1259067424:00007524:00058,cvm,【真耶】「这样说不就好了嘛」<01>,[],layout_only,ac6b4943ed7f6aec91b505303dc5953eacac7db8bdf1e19a7330a49c6efc062d,4bee5737b0f129e390a8a8a07a9faa6f81ee8d623c399d28ca01a25d8e13bdbb
pm:vm:photonmelodies11.rio.004:1259067424:00007756:00059,cvm,【月咏】「是、是啊…………」<01>,[],layout_only,d664c6f219bb27b1f64df3985cd523ed6edbae93ef11dc7471c02ea13343ec5b,0d7c9dc7cd48d2cbfa27c522e8123a880d96011730ffde0ddb69453978de7306
pm:vm:photonmelodies11.rio.004:1259067424:00007800:00060,cvm,【武】「咦？」<01>,[],layout_only,77e63d069d95aabd948bf49f0d1875e61a92335dbc417006761d81674ec8c185,b55249e3c0ee06935938d08a2f8a65d886e446dd4c309f96d3566d3e47b2f343
pm:vm:photonmelodies11.rio.004:1259067424:00008184:00061,cvm,【月咏】「不不不！什么事都没有！<0A>来来…………请讲！」<01>,[],layout_only,f88e746f0a994aa19f95811caa071ef17212c054dab0483cfd523b6ebdfda829,219021bf84eca7d73aed61c8b428db61271991342d5ebda1bd0bdbaee37cb303
pm:vm:photonmelodies11.rio.004:1259067424:00008228:00062,cvm,【武】「好…………」<01>,[],layout_only,09a19c4c196aa275411e5a0bf1bdde67622ac4dc09f8347c909f9ee3a0503376,dcf27cf414a2c9e51e33c947569a79d13cae7aeafbd40866bfe5c521813e9dfb
pm:vm:photonmelodies11.rio.004:1259067424:00008700:00063,cvm,【武】「故事的舞台毫无疑问就是这座岛…………」<01>,[],layout_only,3e348224ca9c0db2ff106a688a1c6efdaef402ca2500d026073e71ed23c4ac30,6009284054c07a5db31aadedafc3cc4b143db12616d568bce23bbc0aea8ae84d
pm:vm:photonmelodies11.rio.004:1259067424:00009308:00064,cvm,【武】「我坐到这里，真耶小姐刚打开开关，<0A>装置便立刻爆炸了」<01>,[],layout_only,7b43f5742891d2ec887b224f1e8f556357dcbb0eda35bb6a7b156d076465b389,18d548d0637a4660a3d9e7b108ae2c74e4776a49a36b671dac994004abf778c7
pm:vm:photonmelodies11.rio.004:1259067424:00009352:00065,cvm,【武】「大家一起从这里逃了出去，<0A>只有我被带去医务室，确认身上没有受伤…………」<01>,[],layout_only,fbb3eb39c5478a64f572090cb3c1f8aa52b498cbb734f4a50f80f6340a4a89ef,f38dfef8839d815ba3b3d91b3c0d079ed3b25a1677ba04deb756fa922a82e8bc
pm:vm:photonmelodies11.rio.004:1259067424:00009740:00066,cvm,【武】「对了，回去以后，我在海边遇见了霞」<01>,[],layout_only,1bf1c725a14f1fd902faad8e7d36b522fb620f1a8cad3a5ed9c2953719dfca59,837fa5f76d8bb3e6269c3faeb8dde91af3bcd2cec63bf29669303b0a60995002
pm:vm:photonmelodies11.rio.004:1259067424:00009796:00067,cvm,【月咏】「社小姐吗？」<01>,[],layout_only,f7f5563249fbde42cf4dfb92c4d726e04b52b3484326aa6927587fb7e87e949c,785b98a28aad1c64f534cc20b670ef348055e8b7350f7ca97c133dede9865c80
pm:vm:photonmelodies11.rio.004:1259067424:00009840:00068,cvm,【武】「是。后来聊着聊着…………<0A>她不知为何开始排斥我…………<0A>然后跑掉了…………」<01>,[],layout_only,1a62c2e8f0413f5435050c24db03f5ef663c41ff3069ffdd40fdeb736f6701a6,b28fbcbbec619cf4b04ab917d340ef6678953b0f4d4c55709d7b95761f577347
pm:vm:photonmelodies11.rio.004:1259067424:00009896:00069,cvm,【月咏】「咦？」<01>,[],layout_only,68e9bc0e20ca72a653d5a23c24dfbd5f22386cb336b37605e96e06fd7fa1c0d6,3a97de3a43e78a7b3d069bb76d727403b60d98bc52faa5257e34b386970b18fd
pm:vm:photonmelodies11.rio.004:1259067424:00009940:00070,cvm,【武】「然后…………没办法，我那天就先睡了。<0A>我说的那天，其实就是今天晚上」<01>,[],layout_only,0ae6fea1750d35a206eeac9f4a624cfcb04c3142eacd640b05d253657674ad05,05e49e57e9b5d3b4da17b28859f396dd4ed5d12d757ef752e3ec481401b4559e
pm:vm:photonmelodies11.rio.004:1259067424:00010460:00071,cvm,【真耶】「您睡着了…………是吗？」<01>,[],layout_only,1acd352c01974790d77638872057fa6dd62d7e22932fcdf7ef3fe0ec32546f2f,9a0761e3d703698500053c8629997e5290d79ee930ca0c0325af0b2a3ffb82f4
pm:vm:photonmelodies11.rio.004:1259067424:00010504:00072,cvm,【武】「是」<01>,[],layout_only,6e73ab50e0cc4b4a1139a1c7c07212fa53d56fd40d3b81538cb063ab5c95e25b,32e7459c87ff7abb060e8ae5bf7f1a189b87ebbe473d12f0125c9284a9b4a7c3
pm:vm:photonmelodies11.rio.004:1259067424:00010560:00073,cvm,【真耶】「那时，您做梦了吗？」<01>,[],layout_only,5d279802712491fcfff253efecf11e3188d1ba6deb3065ac31746eae3deecf1b,3c5bb16e0f5ca0a375f4ff139c590376d6765ce5fe94f3b688b10402f2d6f9cd
pm:vm:photonmelodies11.rio.004:1259067424:00010604:00074,cvm,【武】「这个嘛…………我就不记得了」<01>,[],layout_only,eb146fd439fbc9d76bb908185a0b1d40191a8cd7070fdf3eede3f0b7dbe53a3a,7cf57a010492e4881ba39f2d8a1b608edf8ac1f45544128d1a38683224bd882f
pm:vm:photonmelodies11.rio.004:1259067424:00010660:00075,cvm,【月咏】「武先生，您是和社小姐吵架了吗？」<01>,[],layout_only,9ca64e8556e9826d21be29507c5cbe223a247c7c5392faae12cc2e512d5915cd,2f2e2fb2136af9360af7e01d70ceab998545bf39c5ac785d0095f2381981813a
pm:vm:photonmelodies11.rio.004:1259067424:00010704:00076,cvm,【武】「这个嘛，可那件事我完全没有印象…………<0A>而且直到现在，我还是想不起最后发生了什么，<0A>所以也觉得很奇怪」<01>,[],layout_only,f5693e421391c885e15270d9fc5572cba6a755b008768df6f4f9f110647849ea,f1892e675692033d19dc38cdebf0da6c9aaf7e4d3eb4d95786bc768ae1e1f4ed
pm:vm:photonmelodies11.rio.004:1259067424:00010748:00077,cvm,【武】「我想，想象世界里的我<0A>大概把问题好好解决了吧…………」<01>,[],layout_only,989bf470d8b04285ac66da34949882d9ac6d1097b6dca239d5cdaafd5e5fe42b,4e5c860b0f17969d9b337f81f9a4e3ea0df051656cfe95fa83ec7142a5e3509f
pm:vm:photonmelodies11.rio.004:1259067424:00010804:00078,cvm,【月咏】「没有记忆…………？」<01>,[],layout_only,67fdf5f7eb571209fb549ab7dd1f665add804e2273efb57f88198d47dab6f141,6bc38a447d63b941a73efb079004a1e0e952870157e11710454095f16d959e4b
pm:vm:photonmelodies11.rio.004:1259067424:00010848:00079,cvm,【武】「是。第二天醒来以后发生的事，<0A>我只能模模糊糊想起一些」<01>,[],layout_only,e85f834a9846777c55076d8a21b6b306227bc1f7f9301179792987d2f09afbeb,a47faf5c694b7c9def76f8a7e9aad9ebb8f126ee77df90bfe74b342d012f6370
pm:vm:photonmelodies11.rio.004:1259067424:00010904:00080,cvm,【真耶】「那也请您说来听听，可以吗？」<01>,[],layout_only,17ab7fc6fdf516eff85f2295c9106483af276317cea6a2a09fa0f22f6ee896b5,8f91022b6432581709798422fd1d12a4c24c34044f78650cd1705586d5797642
pm:vm:photonmelodies11.rio.004:1259067424:00010948:00081,cvm,【武】「啊，好的…………」<01>,[],layout_only,08ae5cccd27aeb106c98261e075a56763a513c7e729b6193a4539a58b9bee4e2,66e6da7b4def505ee0c491cdd9fc603cfa20623e26b4961f59e639b55ac6de31
pm:vm:photonmelodies11.rio.004:1259067424:00011172:00082,cvm,【武】「我记得自己为了弄清<0A>霞为什么会采取那种态度…………做了各种尝试」<01>,[],layout_only,631163f277606d2af59baebd4cc482940c0e49bbf1bf224250e2df0220fd3695,1d85b0806d39b811b46b72ae7992c0ee3a0a74f871dfd541370b167a326555c6
pm:vm:photonmelodies11.rio.004:1259067424:00011216:00083,cvm,【武】「那时，纯夏那家伙跟我说…………<0A>想拜托我照顾霞…………」<01>,[],layout_only,0c8b8414b919c7805c5d7bf44da6197020154a20ece13893cbb1524367fe8a7f,83961561bf1fd8e1c2042fee1e7d6bc791d10b8d319d1ed8c38f3c064ea04dfd
pm:vm:photonmelodies11.rio.004:1259067424:00012136:00084,cvm,【武】「我虽然不明白纯夏为什么突然说那种话…………<0A>但总之还是答应了」<01>,[],layout_only,08293d6dac5f33e3aa5d033e96d1001f2c43a839297dab5d81fb8f419e11defc,ec76b7cf913bedc2ca39b16ec6d21aa25ebe6be1537d54102f47bbc09c905da3
pm:vm:photonmelodies11.rio.004:1259067424:00012192:00085,cvm,【真耶】「…………后来怎么样了？」<01>,[],layout_only,e09f53e65834325b2acc94e11999500ace572bf32c3be192fa0aef0e8181cee2,5156fcbc01e078de0b8b0a6108800ffa200d90db309a2913e5207632e94ef54b
